motif,pred
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,-0.27727508544921875
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man,-0.06597518920898438
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal,-0.40424251556396484
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc,-0.17960071563720703
Gal4S(b1-4)3-Anhydro-Gal(a1-3)Gal4S(b1-4)3-Anhydro-Gal(a1-3)Gal4S,-0.17889404296875
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.10166740417480469
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,-0.15536022186279297
GlcNAc(b1-3)GalNAc(b1-4)GlcNAc,-0.2186117172241211
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0.12951946258544922
Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc,-0.11856555938720703
Fuc(a1-3)[3dGal(b1-4)]GlcNAc,-0.03699302673339844
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc,-0.04083728790283203
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)GalNAc,-0.19836711883544922
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)GlcNAc(b1-6)]Gal(b1-4)Glc,-0.0939016342163086
Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc,-0.06421375274658203
GlcNAc(b1-2)GlcNAc,-0.19780445098876953
Kdn(a2-3)Gal(b1-3)GlcNAc,-0.15279006958007812
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,-0.17149734497070312
GlcNAc(b1-6)Gal(b1-4)GlcNAc,-0.14182090759277344
